respondent_id,현재 함께 거주하고 있는 인원 구성은 어떻게 되나요?,현재의 결혼/동거 상태를 가장 잘 설명하는 항목을 선택해주세요.,,안방(침실)에서 침대에 앉아 기대어 생활하는 빈도는 어느 정도인가요?,"침대에 기대어 생활하는 경우, 보통 한 번에 얼마나 오래 머무르시나요?",침대에 기대어 있을 때 주로 어떤 활동을 하나요? (모두 선택),,,,,,,현재 침실(안방)에 놓여 있는 가구와 물건은 무엇인가요? (모두 골라주세요),,,,,,,,,,침대를 고를 때 헤드보드 디자인이 구매 결정에 얼마나 영향을 미치나요?,현재 침대의 헤드보드는 어떤 형태로 되어 있나요?,헤드보드를 없이 침대를 사용하시는 이유는 무엇인가요?,헤드보드 없이 침대를 이용하시면서 불편했던 점은 무엇인가요?,현재 사용 중인 침대의 헤드보드는 ‘기대어 사용하기에 편안하다’고 느끼시나요?,"헤드보드가 기대어 사용하기 불편하다고(그렇지 않다고) 응답하신 경우,어떤 점이 가장 아쉬운가요? (모두 선택)",,,,,,"기대기 불편할 때, 보통 어떻게 보완해서 사용하시나요?",,,,,동의 여부,현재 거주 형태를 선택해주세요.,,성을 선택해주세요.,출생연도,추후 인터뷰 희망 여부,User_ID
115013892399,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,화장대,,,,,,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1997,예,6883133
115013893665,4인 이상 가구,결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,소파 / 1인용 의자,화장대,협탁 (침대 옆 테이블),,,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,기대면 등이 아프다,,,머리·목을 받쳐주지 못한다,오래 기대기엔 구조적으로 불안하다,,,,벽에 기대어 앉는다,,,동의합니다,아파트,,여성,1992,예,8725269
115013892469,3인 가구 (자녀 포함),기타(구체적으로 적어주세요),"부모님,나","매일, 비교적 오랜 시간 사용한다",30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,TV / 모니터,,화장대,,책상 / 작업 공간,,,,,침대,보통이다,없음(무헤드),침대헤드부분이 커튼쪽이라 없는게 사용하기 편해서,없음,,,,,,,,,,,,,동의합니다,아파트,,여성,1971,예,23313428
115013879856,4인 이상 가구,결혼한 지 5년 이상,,거의 매일,30분–1시간,,"휴대폰 사용 (SNS, 웹서핑 등)",,,대화 / 통화,잠들기 전 휴식,,,,화장대,,책상 / 작업 공간,옷장 / 드레스룸,,식물 / 인테리어 소품,,,어느 정도 중요함,패브릭/쿠션 등 (소프트 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,남성,1979,예,13798101
115013892857,4인 이상 가구,결혼한 지 5년 이상,,주 1–2회 정도,30분–1시간,,"휴대폰 사용 (SNS, 웹서핑 등)",독서,,,,,,,,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,매우 중요함,나무/철제 등 (하드 타입),,,그렇지 않다,기대면 등이 아프다,,,,,,,쿠션을 추가로 둔다,,,,동의합니다,아파트,,여성,1954,예,22136496
115013892743,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,TV / 모니터,,,협탁 (침대 옆 테이블),,,,,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1978,예,21440026
115013892127,4인 이상 가구,결혼한 지 5년 이상,,거의 매일,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,,,,옷장 / 드레스룸,,,,패밀리침대라 옷장 + 책장이 끝입니다,어느 정도 중요함,없음(무헤드),패밀리침대화 시키면서 저상형으로 만들기 위해 기존 침대 프레임을 버렸습니다.,기댈 때 딱딱한것과 겨울에는 바로 뒤에가 베란다여서 너무 추웠어요. 인공눈물이나 폰 둘 곳도 없어서 침대사이 좁은 수납장을 3개 구매하여 침대 헤드처럼 사용하고있습니다.,,,,,,,,,,,,,동의합니다,아파트,,여성,1991,아니오,3777924
115013889356,2인 가구 (배우자 / 연인 / 친구 등),기타(구체적으로 적어주세요),성인딸과 거주중,주 1–2회 정도,15–30분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,,,,,,,,,,,,"TV, 화장대, 3단서랍장",매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1968,예,8149516
115013891942,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,주 3–4회 정도,15–30분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,,,,옷장 / 드레스룸,,,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1981,예,20875023
115013890942,4인 이상 가구,가족(부모 등)과 거주 중,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,화장대,,,옷장 / 드레스룸,,,,옷걸이,매우 중요함,나무/철제 등 (하드 타입),,,그렇지 않다,,,,머리·목을 받쳐주지 못한다,,,베개를 여러 개 받친다,,,,,동의합니다,아파트,,여성,1970,아니오,16857975
115013891868,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1~3년,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,,,,옷장 / 드레스룸,,,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1996,아니오,10572271
115013891374,4인 이상 가구,결혼한 지 5년 이상,,거의 매일,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1983,예,22951606
115013891606,3인 가구 (자녀 포함),결혼한 지 3~5년,,주 1–2회 정도,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,"아기용품 (수유용품, 유아침대 등)",,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1992,아니오,17387065
115013891533,2인 가구 (배우자 / 연인 / 친구 등),가족(부모 등)과 거주 중,,주 3–4회 정도,1시간 이상,,"휴대폰 사용 (SNS, 웹서핑 등)",독서,노트북 작업 (업무 / 검색),,잠들기 전 휴식,,,,화장대,협탁 (침대 옆 테이블),책상 / 작업 공간,,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,,,,,오래 기대기엔 구조적으로 불안하다,,,,벽에 기대어 앉는다,,,동의합니다,빌라,,여성,1995,예,13548129
115013890902,3인 가구 (자녀 포함),결혼한 지 5년 이상,,거의 매일,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",독서,,,잠들기 전 휴식,,TV / 모니터,,,협탁 (침대 옆 테이블),,,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,빌라,,여성,1980,예,25842483
115013884009,3인 가구 (자녀 포함),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,,협탁 (침대 옆 테이블),,,,,,,매우 중요함,없음(무헤드),마음에 드는 게 없어서,인테리어,,,,,,,,,,,,,동의합니다,아파트,,여성,1977,예,22517161
115013891122,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,소파 / 1인용 의자,,협탁 (침대 옆 테이블),책상 / 작업 공간,,,식물 / 인테리어 소품,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1990,아니오,931453
115013890528,3인 가구 (자녀 포함),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,서랍장,어느 정도 중요함,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,,,,머리·목을 받쳐주지 못한다,,,,,벽에 기대어 앉는다,,,동의합니다,아파트,,여성,1943,예,25625425
115013889115,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,거의 매일,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,,,TV / 모니터,소파 / 1인용 의자,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,식물 / 인테리어 소품,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1959,예,22317701
115013889249,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,주 1–2회 정도,15–30분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,TV / 모니터,,화장대,,,옷장 / 드레스룸,,,,,어느 정도 중요함,패브릭/쿠션 등 (소프트 타입),,,보통이다,,,,,,,,,,,,동의합니다,오피스텔,,여성,1986,예,26263260
115013889729,4인 이상 가구,결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,TV / 모니터,소파 / 1인용 의자,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,매우 중요함,나무/철제 등 (하드 타입),,,그렇지 않다,,각도가 불편하다,쿠션감이 부족하다,머리·목을 받쳐주지 못한다,오래 기대기엔 구조적으로 불안하다,,베개를 여러 개 받친다,쿠션을 추가로 둔다,,,,동의합니다,아파트,,여성,1988,예,3512889
115013890061,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 3~5년,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,화장대,,,옷장 / 드레스룸,,,,,매우 중요함,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,기대면 등이 아프다,각도가 불편하다,쿠션감이 부족하다,머리·목을 받쳐주지 못한다,오래 기대기엔 구조적으로 불안하다,,,쿠션을 추가로 둔다,,,,동의합니다,아파트,,여성,1990,아니오,8193240
115013889717,4인 이상 가구,기타(구체적으로 적어주세요),4인가족 성인자녀 포함,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,화장대,,,옷장 / 드레스룸,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,그렇지 않다,,,,,,수납형헤드 선택으로 기대기 어려운 구조,,,,,거실에 생활하다 취침하기 위해 들어가기 때문에 사용안함기,동의합니다,아파트,,여성,1978,예,19984390
115013890124,3인 가구 (자녀 포함),결혼한 지 5년 이상,,주 3–4회 정도,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,운동기구,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1985,아니오,14779407
115013890364,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 3~5년,,주 3–4회 정도,15–30분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",독서,,,,,TV / 모니터,,,협탁 (침대 옆 테이블),,,,식물 / 인테리어 소품,,,보통이다,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,오피스텔,,여성,1994,예,6216230
115013889231,4인 이상 가구,결혼한 지 3~5년,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,,,,,,,,"패밀리침대와 이케아 서랍장, 아기 북카트",어느 정도 중요함,없음(무헤드),처음부터 없이 사용해서 아이들이 커서 분리수면 하게되면 구매예정입니다~,거의 잠만 자기때문에 불편한 점은 없었지만 나중에 몇년 지나니 헤드쪽 벽지가 좀 변색이 있신하더라구요! 헤드부분이 있으면 더 좋을거 같긴 합니다~!,,,,,,,,,,,,,동의합니다,아파트,,여성,1981,예,341987
115013890137,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1~3년,,주 1–2회 정도,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,,,,소파 / 1인용 의자,화장대,,,,,,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1984,예,20067941
115013890196,3인 가구 (자녀 포함),결혼한 지 5년 이상,,거의 매일,15–30분,,"휴대폰 사용 (SNS, 웹서핑 등)",독서,,,,,,,,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1987,예,3532702
115013889309,4인 이상 가구,결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,화장대,,,옷장 / 드레스룸,,,,,매우 중요함,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,기대면 등이 아프다,,,,,,베개를 여러 개 받친다,,,,,동의합니다,아파트,,여성,1978,예,24724663
115013889395,4인 이상 가구,결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,화장대,,책상 / 작업 공간,옷장 / 드레스룸,,,,,보통이다,나무/철제 등 (하드 타입),,,그렇지 않다,,,,,,원목이라 딱딱함,베개를 여러 개 받친다,,,,,동의합니다,빌라,,여성,1975,아니오,25641891
115013889582,3인 가구 (자녀 포함),결혼한 지 5년 이상,,주 1–2회 정도,15–30분,,"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,,협탁 (침대 옆 테이블),,,,식물 / 인테리어 소품,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1973,아니오,13124295
115013885824,3인 가구 (자녀 포함),가족(부모 등)과 거주 중,,거의 매일,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1991,예,23169796
115013889104,4인 이상 가구,가족(부모 등)과 거주 중,,"매일, 비교적 오랜 시간 사용한다",1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,노트북 작업 (업무 / 검색),,,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),책상 / 작업 공간,옷장 / 드레스룸,,,,,매우 중요함,없음(무헤드),"원하는 파운데이션 스타일과 어울리는 헤드가 없어서 맞춤제작 했는데, 이사오면서 방 구조가 바뀌는 바람에 헤드없는 침대가 됨",가끔 (자다가) 벽지 긁힘,,,,,,,,,,,,,동의합니다,아파트,,여성,1987,예,11429912
115013889262,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,주 1–2회 정도,15–30분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,소파 / 1인용 의자,,협탁 (침대 옆 테이블),,,,,,,어느 정도 중요함,패브릭/쿠션 등 (소프트 타입),,,매우 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1962,예,19705260
115013889142,2인 가구 (배우자 / 연인 / 친구 등),"동거 중 (결혼 계획 있음, 6개월 이후)",,거의 매일,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",독서,,대화 / 통화,,,,,,,,,,식물 / 인테리어 소품,,"빔 프로젝트,수납 바구니",매우 중요함,패브릭/쿠션 등 (소프트 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1998,예,25522960
115013888842,2인 가구 (배우자 / 연인 / 친구 등),"동거 중 (결혼 계획 있음, 6개월 이후)",,"매일, 비교적 오랜 시간 사용한다",1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",독서,,,,,,,,협탁 (침대 옆 테이블),,,,식물 / 인테리어 소품,,침대 티비,매우 중요함,나무/철제 등 (하드 타입),,,그렇지 않다,기대면 등이 아프다,각도가 불편하다,,머리·목을 받쳐주지 못한다,오래 기대기엔 구조적으로 불안하다,,베개를 여러 개 받친다,쿠션을 추가로 둔다,,,,동의합니다,아파트,,여성,1988,예,18994273
115013889363,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1~3년,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,화장대,협탁 (침대 옆 테이블),,,,식물 / 인테리어 소품,,,매우 중요함,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,기대면 등이 아프다,각도가 불편하다,쿠션감이 부족하다,,,,베개를 여러 개 받친다,,벽에 기대어 앉는다,그냥 참고 사용한다,,동의합니다,아파트,,남성,1989,아니오,1832291
115013888967,3인 가구 (자녀 포함),"동거 중 (결혼 계획 있음, 6개월 이내)",,주 1–2회 정도,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,잠들기 전 휴식,,,,화장대,협탁 (침대 옆 테이블),,,,식물 / 인테리어 소품,,,매우 중요함,없음(무헤드),구매예정,미관상 예쁘지가 않음,,,,,,,,,,,,,동의합니다,아파트,,여성,1989,아니오,26019893
115013888941,2인 가구 (배우자 / 연인 / 친구 등),"동거 중 (결혼 계획 있음, 6개월 이후)",,주 1–2회 정도,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,대화 / 통화,잠들기 전 휴식,,TV / 모니터,,화장대,,,,,,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,남성,1995,예,12466762
115013887175,3인 가구 (자녀 포함),가족(부모 등)과 거주 중,,"매일, 비교적 오랜 시간 사용한다",1시간 이상,,"휴대폰 사용 (SNS, 웹서핑 등)",독서,노트북 작업 (업무 / 검색),,잠들기 전 휴식,,,,화장대,,책상 / 작업 공간,옷장 / 드레스룸,,식물 / 인테리어 소품,,,매우 중요함,없음(무헤드),헤드 보드가 수직이 아니라서 벽과 침대 사이 공간이 뜨는 게 싫었습니다. 그리고 바닥과 침대 프레임 색상은 유사해서 조화로운데 벽지와 헤드보드 색상은 톤 차이가 커서 튀는 느낌이 큽니다. 그리고 개인적으로 침대 프레임 및 헤드보드 색상과 디자인이 제 취향이 아니라 최대한 감추고 싶었습니다.,침대 프레임 및 헤드보드는 은 약 15년 전에 구입했었고 매트리스는 최근에 구입했습니다. 동일 사이즈임에도 불구하고 매트리스 가로 폭이 더 좁아서 공간이 남습니다. 매트리스를 안쪽으로 밀어넣지 않고 사용할 경우에는 가끔 벽 모서리에 기댈 때마다 뒤로 넘어가는 느낌에 순간적으로 놀랍니다. 그리고 헤드보드가 없다 보니 바로 등을 기대면 허리를 꼿꼿하게 유지하지 않는 이상 목에 부담이 갑니다. 그래서 높은 베개 두 개를 사용합니다.,,,,,,,,,,,,,동의합니다,아파트,,여성,1996,아니오,12230776
115013888532,3인 가구 (자녀 포함),결혼한 지 5년 이상,,거의 매일,30분–1시간,,"휴대폰 사용 (SNS, 웹서핑 등)",독서,,,잠들기 전 휴식,,,,화장대,협탁 (침대 옆 테이블),책상 / 작업 공간,,,,,,매우 중요함,없음(무헤드),층고 개방감을 위해서 무헤드를 선택,"머리맡부분 벽지가 쉽게 상하고, 충전기등 편리한기능들을 사용할수없다.",,,,,,,,,,,,,동의합니다,아파트,,여성,1988,아니오,15045641
